source,species,lon,lat
eBird,Amazilia boucardi,-83.407826,8.53045
eBird,Amazilia boucardi,-85.161558,10.297089
eBird,Amazilia boucardi,-84.71669,9.930397
eBird,Amazilia boucardi,-84.7166067,9.9297833
eBird,Amazilia boucardi,-84.7085574,9.9302777
eBird,Amazilia boucardi,-84.325363,9.493005
eBird,Amazilia boucardi,-85.197146,10.367627
eBird,Amazilia boucardi,-85.080763,10.143092
eBird,Amazilia boucardi,-83.3084018,8.5445669
eBird,Amazilia boucardi,-84.6280223,9.7768567
eBird,Amazilia boucardi,-83.2990078,8.5393823
eBird,Amazilia boucardi,-84.214275,9.469971
eBird,Amazilia boucardi,-85.007651,9.744064
eBird,Amazilia boucardi,-85.688406,10.9689
eBird,Amazilia boucardi,-85.012133,9.747158
eBird,Amazilia boucardi,-84.7189893,9.9309954
eBird,Amazilia boucardi,-84.989531,9.748824
eBird,Amazilia boucardi,-84.6332636,9.7838141
eBird,Amazilia boucardi,-84.7150642,9.9297733
eBird,Amazilia boucardi,-83.4696915,8.8581734
eBird,Amazilia boucardi,-84.621009,9.75879
eBird,Amazilia boucardi,-83.2860582,8.53069
eBird,Amazilia boucardi,-84.625548,9.777626
eBird,Amazilia boucardi,-83.958829,9.324278
eBird,Amazilia boucardi,-84.71764,9.93061
eBird,Amazilia boucardi,-85.0575776,9.869409
eBird,Amazilia boucardi,-84.027946,9.3562053
eBird,Amazilia boucardi,-84.6275036,9.7804058
eBird,Amazilia boucardi,-83.287025,8.386216
eBird,Amazilia boucardi,-84.6520601,9.8154596
eBird,Amazilia boucardi,-84.2104736,9.523525
eBird,Amazilia boucardi,-84.1436052,9.3832508
eBird,Amazilia boucardi,-83.3018217,8.535947
eBird,Amazilia boucardi,-84.6323464,9.7826404
eBird,Amazilia boucardi,-84.6296562,9.7777743
eBird,Amazilia boucardi,-84.716188,9.930191
eBird,Amazilia boucardi,-84.5868657,9.5648809
eBird,Amazilia boucardi,-83.369751,8.4207533
eBird,Amazilia boucardi,-83.4101833,8.6053683
eBird,Amazilia boucardi,-83.478711,8.9106085
eBird,Amazilia boucardi,-84.6259039,9.778347
eBird,Amazilia boucardi,-84.642083,9.629229
eBird,Amazilia boucardi,-83.8670754,9.2534702
eBird,Amazilia boucardi,-84.9016805,10.0271418
eBird,Amazilia boucardi,-83.435175,8.659688
eBird,Amazilia boucardi,-84.6358827,9.6380188
eBird,Amazilia boucardi,-84.6338141,9.6374552
eBird,Amazilia boucardi,-84.9904986,9.7493179
eBird,Amazilia boucardi,-84.6352671,9.6374423
eBird,Amazilia boucardi,-84.197648,9.460025
eBird,Amazilia boucardi,-83.4682562,8.8739449
eBird,Amazilia boucardi,-83.657403,9.074535
eBird,Amazilia boucardi,-85.8352183,10.3083331
eBird,Amazilia boucardi,-84.1837233,9.5489667
eBird,Amazilia boucardi,-83.647539,9.104237
eBird,Amazilia boucardi,-83.647598,9.104304
eBird,Amazilia boucardi,-85.4172206,10.3225111
eBird,Amazilia boucardi,-84.2105335,9.5235652
eBird,Amazilia boucardi,-83.298921,8.536478
eBird,Amazilia boucardi,-83.2988774,8.5365539
eBird,Amazilia boucardi,-83.298841,8.536413
eBird,Amazilia boucardi,-83.2989815,8.5363313
eBird,Amazilia boucardi,-83.2993738,8.5364443
eBird,Amazilia boucardi,-83.2989638,8.5363809
eBird,Amazilia boucardi,-83.298914,8.536328
eBird,Amazilia boucardi,-84.627896,9.777849
eBird,Amazilia boucardi,-83.3019202,8.5366873
eBird,Amazilia boucardi,-83.2988814,8.5365295
eBird,Amazilia boucardi,-83.9582431,9.3209184
eBird,Amazilia boucardi,-83.6320496,9.0487919
eBird,Amazilia boucardi,-83.3031842,8.5370343
eBird,Amazilia boucardi,-84.9481309,10.0695474
eBird,Amazilia boucardi,-83.301986,8.536096
eBird,Amazilia boucardi,-84.6332803,9.6358687
eBird,Amazilia boucardi,-83.64892,9.093789
eBird,Amazilia boucardi,-84.143398,9.382711
eBird,Amazilia boucardi,-83.301911,8.535938
eBird,Amazilia boucardi,-83.301979,8.535922
eBird,Amazilia boucardi,-83.626901,8.809352
eBird,Amazilia boucardi,-83.627117,8.809269
eBird,Amazilia boucardi,-83.626734,8.809284
eBird,Amazilia boucardi,-83.2861519,8.5306476
eBird,Amazilia boucardi,-84.62727,9.77792
eBird,Amazilia boucardi,-83.4753296,8.6849672
eBird,Amazilia boucardi,-83.47524,8.684535
eBird,Amazilia boucardi,-83.30163,8.536482
eBird,Amazilia boucardi,-83.6343128,8.7479548
eBird,Amazilia boucardi,-83.6221637,8.8030387
eBird,Amazilia boucardi,-83.4756722,8.686525
eBird,Amazilia boucardi,-84.9259899,9.7872338
eBird,Amazilia boucardi,-84.2880183,9.4853026
eBird,Amazilia boucardi,-83.47621,8.68961
eBird,Amazilia boucardi,-83.298727,8.53652
eBird,Amazilia boucardi,-83.6732803,8.6939865
eBird,Amazilia boucardi,-83.2945925,8.5307707
eBird,Amazilia boucardi,-83.6230503,8.8077114
eBird,Amazilia boucardi,-83.306093,8.538076
eBird,Amazilia boucardi,-83.6668472,9.079824
eBird,Amazilia boucardi,-83.303972,8.539957
eBird,Amazilia boucardi,-83.4031455,8.5590496
eBird,Amazilia boucardi,-84.978794,9.755967
eBird,Amazilia boucardi,-83.560546,8.794116
eBird,Amazilia boucardi,-83.147268,8.546734
eBird,Amazilia boucardi,-84.9790658,9.7561612
eBird,Amazilia boucardi,-83.1615604,8.6332516
eBird,Amazilia boucardi,-83.286088,8.530784
eBird,Amazilia boucardi,-83.24375,8.63281
eBird,Amazilia boucardi,-83.4839815,8.6979996
eBird,Amazilia boucardi,-84.6480337,9.867198
eBird,Amazilia boucardi,-84.6522,9.814933
eBird,Amazilia boucardi,-84.627618,9.77973
eBird,Amazilia boucardi,-84.218603,9.48478
eBird,Amazilia boucardi,-83.14565,8.564745
eBird,Amazilia boucardi,-85.094,10.1728056
eBird,Amazilia boucardi,-85.099073,10.173287
eBird,Amazilia boucardi,-85.0405741,10.1386366
eBird,Amazilia boucardi,-84.70572,9.931854
eBird,Amazilia boucardi,-83.148859,8.547402
eBird,Amazilia boucardi,-83.6608083,9.0727668
eBird,Amazilia boucardi,-84.965724,9.937841
eBird,Amazilia boucardi,-83.7383884,9.1512644
eBird,Amazilia boucardi,-84.633858,9.783996
eBird,Amazilia boucardi,-84.628677,9.781548
eBird,Amazilia boucardi,-84.6346952,9.789306
eBird,Amazilia boucardi,-85.041076,10.138646
eBird,Amazilia boucardi,-83.434992,8.659496
eBird,Amazilia boucardi,-84.325316,9.493083
eBird,Amazilia boucardi,-83.637934,9.084394
eBird,Amazilia boucardi,-84.289896,9.48426
eBird,Amazilia boucardi,-84.9788857,9.7560972
eBird,Amazilia boucardi,-83.3067995,8.5404725
eBird,Amazilia boucardi,-84.633765,9.783804
eBird,Amazilia boucardi,-84.632561,9.782493
eBird,Amazilia boucardi,-85.0368446,9.9504447
eBird,Amazilia boucardi,-85.4907175,9.8713968
eBird,Amazilia boucardi,-83.198976,8.700722
eBird,Amazilia boucardi,-84.601174,9.793906
eBird,Amazilia boucardi,-83.668489,8.689396
eBird,Amazilia boucardi,-83.8422811,9.2625133
eBird,Amazilia boucardi,-84.2747139,9.4803779
eBird,Amazilia boucardi,-84.627085,9.779419
eBird,Amazilia boucardi,-83.34558,8.735455
eBird,Amazilia boucardi,-83.6575215,9.0747858
eBird,Amazilia boucardi,-83.164936,8.5543753
eBird,Amazilia boucardi,-83.6266839,8.8090056
eBird,Amazilia boucardi,-83.2665752,8.6573787
eBird,Amazilia boucardi,-83.1223698,8.5958888
eBird,Amazilia boucardi,-83.468687,8.8644221
eBird,Amazilia boucardi,-83.416322,8.577025
eBird,Amazilia boucardi,-83.29476,8.531402
eBird,Amazilia boucardi,-83.3066157,8.540474
eBird,Amazilia boucardi,-83.35916,8.575237
eBird,Amazilia boucardi,-85.842061,10.2989168
eBird,Amazilia boucardi,-84.7163538,9.9301824
eBird,Amazilia boucardi,-85.6480837,10.6426621
eBird,Amazilia boucardi,-83.305666,8.672667
eBird,Amazilia boucardi,-84.986672,9.748646
eBird,Amazilia boucardi,-84.9324106,9.8239718
eBird,Amazilia boucardi,-83.334299,8.563106
eBird,Amazilia boucardi,-85.2487289,10.2455229
eBird,Amazilia boucardi,-85.2642933,10.2341423
eBird,Amazilia boucardi,-84.989338,9.749161
eBird,Amazilia boucardi,-85.201565,9.685726
eBird,Amazilia boucardi,-84.1508598,9.4113305
eBird,Amazilia boucardi,-85.6966639,10.5527906
eBird,Amazilia boucardi,-85.2343312,10.2528708
eBird,Amazilia boucardi,-83.3026307,8.5350816
eBird,Amazilia boucardi,-84.979019,9.756084
eBird,Amazilia boucardi,-85.264893,10.231614
eBird,Amazilia boucardi,-85.278475,10.246504
eBird,Amazilia boucardi,-84.6324907,9.7824633
eBird,Amazilia boucardi,-83.2901314,8.5297134
eBird,Amazilia boucardi,-83.6572821,9.0744958
eBird,Amazilia boucardi,-84.627025,9.760523
eBird,Amazilia boucardi,-83.180471,8.6463629
eBird,Amazilia boucardi,-85.277933,10.242008
eBird,Amazilia boucardi,-85.238757,10.25212
eBird,Amazilia boucardi,-85.267145,10.256838
eBird,Amazilia boucardi,-83.6434734,9.0547879
eBird,Amazilia boucardi,-83.6443386,9.0556695
eBird,Amazilia boucardi,-84.2897702,9.6438296
eBird,Amazilia boucardi,-84.6179438,9.5957568
eBird,Amazilia boucardi,-83.85951,9.248385
eBird,Amazilia boucardi,-84.9250564,9.7875613
eBird,Amazilia boucardi,-83.645652,9.056836
eBird,Amazilia boucardi,-84.991633,9.750234
eBird,Amazilia boucardi,-83.30525,8.540738
eBird,Amazilia boucardi,-84.6693245,9.925555
eBird,Amazilia boucardi,-85.462866,10.382214
eBird,Amazilia boucardi,-84.991699,9.750293
eBird,Amazilia boucardi,-85.013025,9.745551
eBird,Amazilia boucardi,-83.3913717,8.5885122
eBird,Amazilia boucardi,-84.633335,9.638441
eBird,Amazilia boucardi,-83.391513,8.588384
eBird,Amazilia boucardi,-85.202651,9.690414
eBird,Amazilia boucardi,-83.881551,9.27199
eBird,Amazilia boucardi,-83.3081828,8.5367077
eBird,Amazilia boucardi,-84.6351,9.79187
eBird,Amazilia boucardi,-85.238314,10.251336
eBird,Amazilia boucardi,-83.396261,8.590651
eBird,Amazilia boucardi,-84.979009,9.755901
eBird,Amazilia boucardi,-84.8280388,9.9861345
eBird,Amazilia boucardi,-84.6359075,9.7864608
eBird,Amazilia boucardi,-85.050927,9.966999
eBird,Amazilia boucardi,-83.508625,8.4482616
eBird,Amazilia boucardi,-83.4723834,8.8587764
eBird,Amazilia boucardi,-83.144396,8.537257
eBird,Amazilia boucardi,-85.050588,9.96872
eBird,Amazilia boucardi,-83.143443,8.537452
eBird,Amazilia boucardi,-85.1923563,10.0197977
eBird,Amazilia boucardi,-85.0262429,9.7385635
eBird,Amazilia boucardi,-83.301732,8.536594
eBird,Amazilia boucardi,-85.03964,9.758736
eBird,Amazilia boucardi,-84.934238,9.876615
eBird,Amazilia boucardi,-85.1404946,10.1632686
eBird,Amazilia boucardi,-82.9079305,8.4496996
eBird,Amazilia boucardi,-84.626151,9.778288
eBird,Amazilia boucardi,-84.9908963,9.7495236
eBird,Amazilia boucardi,-84.716306,9.93018
eBird,Amazilia boucardi,-84.3267286,9.4921453
eBird,Amazilia boucardi,-84.6234121,9.7791343
eBird,Amazilia boucardi,-84.9793837,9.7537582
eBird,Amazilia boucardi,-85.0237513,9.950897
eBird,Amazilia boucardi,-82.9753397,8.5606943
eBird,Amazilia boucardi,-83.7456901,9.1559708
eBird,Amazilia boucardi,-83.8858169,8.7102062
eBird,Amazilia boucardi,-84.4262409,9.5150951
eBird,Amazilia boucardi,-84.716934,9.9304075
eBird,Amazilia boucardi,-83.307596,8.542694
eBird,Amazilia boucardi,-84.1650415,9.4526108
eBird,Amazilia boucardi,-84.611703,9.756795
eBird,Amazilia boucardi,-83.4881854,8.4477246
eBird,Amazilia boucardi,-84.632129,9.777435
eBird,Amazilia boucardi,-85.0481315,10.1507316
eBird,Amazilia boucardi,-85.232605,10.2425435
eBird,Amazilia boucardi,-84.2181579,9.4840078
eBird,Amazilia boucardi,-85.2386608,10.2520428
eBird,Amazilia boucardi,-85.2387133,10.2520874
eBird,Amazilia boucardi,-85.2385278,10.2517494
eBird,Amazilia boucardi,-85.659995,10.640718
eBird,Amazilia boucardi,-83.359117,8.575659
eBird,Amazilia boucardi,-84.6067536,9.7807649
eBird,Amazilia boucardi,-83.288641,8.5171937
eBird,Amazilia boucardi,-84.6981758,9.9052689
eBird,Amazilia boucardi,-84.199059,9.471393
eBird,Amazilia boucardi,-83.294819,8.531389
eBird,Amazilia boucardi,-84.5870088,9.7486557
eBird,Amazilia boucardi,-84.630271,9.777797
eBird,Amazilia boucardi,-84.1196033,9.4348661
GBIF,Amazilia boucardi,-84.712882,9.770077
GBIF,Amazilia boucardi,-84.810456,10.074228
GBIF,Amazilia boucardi,-83.300528,8.438815
GBIF,Amazilia boucardi,-85.050881,10.147323
GBIF,Amazilia boucardi,-85.205341,10.29059
GBIF,Amazilia boucardi,-83.249319,8.441907
GBIF,Amazilia boucardi,-83.338994,8.534392
GBIF,Amazilia boucardi,-83.38962,8.408231
GBIF,Amazilia boucardi,-84.0561,9.3631
GBIF,Amazilia boucardi,-85.0428,10.1434
GBIF,Amazilia boucardi,-83.4839,8.7001
GBIF,Amazilia boucardi,-84.666159,9.696791
GBIF,Amazilia boucardi,-84.638058,9.900414
GBIF,Amazilia boucardi,-83.3,8.55
GBIF,Amazilia boucardi,-85.605469,9.914743
GBIF,Amazilia boucardi,-83.616667,9.05
GBIF,Amazilia boucardi,-84.635342,9.787351
GBIF,Amazona auropalliata,-89.143895,13.695803
GBIF,Amazona auropalliata,-85.424343,11.590827
GBIF,Amazona auropalliata,-89.149703,13.797784
GBIF,Amazona auropalliata,-87.087366,12.733357
GBIF,Amazona auropalliata,-85.522301,11.485115
GBIF,Amazona auropalliata,-89.01447,13.739963
GBIF,Amazona auropalliata,-90.556476,14.484568
GBIF,Amazona auropalliata,-85.505794,11.425686
GBIF,Amazona auropalliata,-85.705725,10.813586
GBIF,Amazona auropalliata,-84.661635,9.904979
GBIF,Amazona auropalliata,-85.913752,11.861441
GBIF,Amazona auropalliata,-92.963609,15.285118
GBIF,Amazona auropalliata,-85.869708,16.549567
GBIF,Amazona auropalliata,-92.279753,14.987299
GBIF,Amazona auropalliata,-89.150018,13.796631
GBIF,Amazona auropalliata,-85.46792,10.657652
GBIF,Amazona auropalliata,-85.466792,11.543232
GBIF,Amazona auropalliata,-84.189951,9.82695
GBIF,Amazona auropalliata,-85.666278,10.808983
GBIF,Amazona auropalliata,-92.416463,14.605947
GBIF,Amazona auropalliata,-84.706041,9.684104
GBIF,Amazona auropalliata,-85.838823,16.449459
GBIF,Amazona auropalliata,-87.933227,14.835566
GBIF,Amazona auropalliata,-89.050176,13.670551
GBIF,Amazona auropalliata,-86.343654,12.219881
GBIF,Amazona auropalliata,-89.001489,13.649026
GBIF,Amazona auropalliata,-88.567137,13.441553
GBIF,Amazona auropalliata,-84.078033,9.848684
GBIF,Amazona auropalliata,-87.458896,12.953747
GBIF,Amazona auropalliata,-84.130096,9.818607
GBIF,Amazona auropalliata,-85.673571,10.827527
GBIF,Amazona auropalliata,-85.705753,10.894862
GBIF,Amazona auropalliata,-84.27902,11.534856
GBIF,Amazona auropalliata,-85.703906,11.03444
GBIF,Amazona auropalliata,-92.296943,14.998056
GBIF,Amazona auropalliata,-89.235502,13.714852
GBIF,Amazona auropalliata,-85.662745,10.656154
GBIF,Amazona auropalliata,-84.030739,9.841518
GBIF,Amazona auropalliata,-85.781576,10.984525
GBIF,Amazona auropalliata,-85.604138,10.926982
GBIF,Amazona auropalliata,-89.161091,13.691453
GBIF,Amazona auropalliata,-89.161172,13.77002
GBIF,Amazona auropalliata,-92.965316,15.339142
GBIF,Amazona auropalliata,-84.904901,9.982693
GBIF,Amazona auropalliata,-85.468113,11.407054
GBIF,Amazona auropalliata,-84.835092,9.892848
GBIF,Amazona auropalliata,-89.304245,13.624796
GBIF,Amazona auropalliata,-87.836215,13.388661
GBIF,Amazona auropalliata,-85.473256,10.632696
GBIF,Amazona auropalliata,-89.162833,13.760671
GBIF,Amazona auropalliata,-89.14052,13.708997
GBIF,Amazona auropalliata,-85.68944,11.103897
GBIF,Amazona auropalliata,-85.9691,11.346
GBIF,Amazona auropalliata,-87.588,12.9923
GBIF,Amazona auropalliata,-87.5424,12.9934
GBIF,Amazona auropalliata,-85.039986,10.137632
GBIF,Amazona auropalliata,-85.041351,10.13868
GBIF,Amazona auropalliata,-85.033661,10.137347
GBIF,Amazona auropalliata,-85.067526,10.18448
GBIF,Amazona auropalliata,-85.343764,10.344015
GBIF,Amazona auropalliata,-85.04,10.1379
GBIF,Amazona auropalliata,-84.61099,9.80864
GBIF,Amazona auropalliata,-85.040431,10.13812
GBIF,Amazona auropalliata,-84.617819,9.797927
GBIF,Amazona auropalliata,-84.618356,9.792171
GBIF,Amazona auropalliata,-85.329781,10.349708
GBIF,Amazona auropalliata,-84.619675,9.782804
GBIF,Amazona auropalliata,-84.612134,9.807039
GBIF,Amazona auropalliata,-85.095948,10.171257
GBIF,Amazona auropalliata,-85.299432,10.338003
GBIF,Amazona auropalliata,-85.039968,10.137923
GBIF,Amazona auropalliata,-84.8243,10.3174
GBIF,Amazona auropalliata,-84.6351,9.7908
GBIF,Amazona auropalliata,-85.051689,10.145332
GBIF,Amazona auropalliata,-85.034483,10.134828
GBIF,Amazona auropalliata,-85.041178,10.136877
GBIF,Amazona auropalliata,-84.994297,10.139924
GBIF,Amazona auropalliata,-85.961392,10.214902
GBIF,Amazona auropalliata,-84.695677,9.995223
GBIF,Amazona auropalliata,-89.167916,13.783684
GBIF,Amazona auropalliata,-85.529132,11.131567
GBIF,Amazona auropalliata,-89.217479,13.410153
GBIF,Amazona auropalliata,-87.170215,14.168425
GBIF,Amazona auropalliata,-85.911118,16.43326
GBIF,Amazona auropalliata,-85.968244,10.307779
GBIF,Amazona auropalliata,-93.206667,15.683333
GBIF,Amazona auropalliata,-92.673333,15.338333
GBIF,Amazona auropalliata,-92.366667,15.283333
GBIF,Amazona auropalliata,-93.688333,16.141667
GBIF,Amazona auropalliata,-93.68,16.141667
GBIF,Amazona auropalliata,-92.154167,14.989167
GBIF,Amazona auropalliata,-92.892222,15.424444
GBIF,Amazona auropalliata,-92.724167,15.0375
GBIF,Amazona auropalliata,-92.380833,15.019167
GBIF,Amazona auropalliata,-92.744722,15.054167
GBIF,Amazona auropalliata,-92.520556,15.399722
GBIF,Amazona auropalliata,-92.654167,15.362222
GBIF,Amazona auropalliata,-92.886111,15.509722
GBIF,Amazona auropalliata,-93.684722,16.083333
GBIF,Amazona auropalliata,-93.810278,15.933611
GBIF,Amazona auropalliata,-93.671111,16.958889
GBIF,Amazona auropalliata,-93.209167,15.686667
GBIF,Amazona auropalliata,-92.674167,15.339444
GBIF,Amazona auropalliata,-92.972222,15.3625
GBIF,Amazona auropalliata,-89.178352,13.771913
GBIF,Amazona auropalliata,-86.452715,16.261727
GBIF,Amazona auropalliata,-89.494642,14.318756
GBIF,Amazona auropalliata,-89.125372,13.680146
GBIF,Amazona auropalliata,-87.765944,13.581481
GBIF,Amazona auropalliata,-84.408413,14.952039
GBIF,Amazona auropalliata,-87.838054,13.119966
GBIF,Amazona auropalliata,-91.009415,14.220947
GBIF,Amazona auropalliata,-89.280053,13.69983
GBIF,Amazona auropalliata,-87.504058,12.600246
GBIF,Amazona auropalliata,-89.031903,13.619314
GBIF,Amazona auropalliata,-84.6113,9.8083
GBIF,Amazona auropalliata,-85.520691,11.416509
GBIF,Amazona auropalliata,-87.703207,13.334951
GBIF,Amazona auropalliata,-89.178616,13.734538
GBIF,Amazona auropalliata,-92.622988,15.11677
GBIF,Amazona auropalliata,-85.617275,11.523415
GBIF,Amazona auropalliata,-87.145834,14.023335
GBIF,Amazona auropalliata,-88.146424,15.573028
GBIF,Amazona auropalliata,-85.575904,10.259915
GBIF,Amazona auropalliata,-84.480639,14.793611
GBIF,Amazona auropalliata,-84.753451,9.802714
GBIF,Amazona auropalliata,-85.493061,10.833092
GBIF,Amazona auropalliata,-86.197904,11.967609
GBIF,Amazona auropalliata,-92.261109,14.86962
GBIF,Amazona auropalliata,-84.639125,9.654737
GBIF,Amazona auropalliata,-85.761407,10.586829
GBIF,Amazona auropalliata,-85.644383,10.453095
GBIF,Amazona auropalliata,-85.637823,10.552666
GBIF,Amazona auropalliata,-85.460775,10.779852
GBIF,Amazona auropalliata,-84.684159,9.972334
GBIF,Amazona auropalliata,-84.661765,9.955456
GBIF,Amazona auropalliata,-85.609431,10.698483
GBIF,Amazona auropalliata,-90.485,14.6041
GBIF,Amazona auropalliata,-85.731463,10.869204
GBIF,Amazona auropalliata,-85.8662,16.46
GBIF,Amazona auropalliata,-84.714077,9.675811
GBIF,Amazona auropalliata,-85.5948,10.5782
GBIF,Amazona auropalliata,-88.63,13.341
GBIF,Amazona auropalliata,-87.6199,13.4789
GBIF,Amazona auropalliata,-87.288373,13.104075
GBIF,Amazona auropalliata,-92.669589,14.941082
GBIF,Amazona auropalliata,-92.711928,14.833489
GBIF,Amazona auropalliata,-85.298063,10.2712
GBIF,Amazona auropalliata,-84.848644,10.334994
GBIF,Amazona auropalliata,-89.205022,13.754929
GBIF,Amazona auropalliata,-93.001718,15.558436
GBIF,Amazona auropalliata,-84.633419,15.612116
GBIF,Amazona auropalliata,-84.905229,10.417987
GBIF,Amazona auropalliata,-85.588919,10.715682
GBIF,Amazona auropalliata,-85.781138,11.092886
GBIF,Amazona auropalliata,-93.6436,15.894615
GBIF,Amazona auropalliata,-92.740639,15.139571
GBIF,Amazona auropalliata,-85.5,10.67
GBIF,Amazona auropalliata,-93.3471,15.6374
GBIF,Amazona auropalliata,-91.1376,14.5235
GBIF,Amazona auropalliata,-88.2653,13.3305
GBIF,Amazona auropalliata,-85.857,16.5009
GBIF,Amazona auropalliata,-85.87,16.4619
GBIF,Amazona auropalliata,-90.5601,14.6111
GBIF,Amazona auropalliata,-84.6167,9.7751
GBIF,Amazona auropalliata,-84.6334,9.7834
GBIF,Amazona auropalliata,-91.6098,14.6627
GBIF,Amazona auropalliata,-84.177277,9.89933
GBIF,Amazona auropalliata,-84.107929,9.823397
GBIF,Amazona auropalliata,-85.479434,11.476836
GBIF,Amazona auropalliata,-84.038376,9.712105
GBIF,Amazona auropalliata,-93.38283,15.676119
GBIF,Amazona auropalliata,-84.196054,9.975052
GBIF,Amazona auropalliata,-84.603226,9.780622
GBIF,Amazona auropalliata,-84.000822,9.851452
GBIF,Amazona auropalliata,-85.45,10.366667
GBIF,Amazona auropalliata,-92.654888,15.36281
GBIF,Amazona auropalliata,-93.69519,16.10583
GBIF,Amazona auropalliata,-92.671838,15.342541
GBIF,Amazona auropalliata,-92.723499,15.317542
